tournament_id,date,tournament_name,location,source_code
2025-0193-08,04.05.2025,2. Spieltag der Bezirksliga 4 NBV,Arnsberg,2025-0193-08
2025-0196-04,04.05.2025,1. Spieltag WBV - Landesliga,Ingelfinen,2025-0196-04
2025-0202-08,04.05.2025,2. Spieltag der Verbandsliga BBS,Ohlsbach,2025-0202-08
2025-0218-07,13.04.2025,MRP Landesmeisterschaft 1. Spieltag,Mainz,2025-0218-07
2025-0220-05,06.04.2025,1. Spieltag der Kreisliga Staffel 2,Mönchengladbach,2025-0220-05
2025-0222-05,06.04.2025,1. Spieltag der NBV Bezirksliga Staffel,Halver,2025-0222-05
2025-0223-04,06.04.2025,1. Spieltag der NBVKreisliga Staffel 1,Köln-Porz,2025-0223-04
2025-0224-04,06.04.2025,1. Spieltag der MRP Landesliga,Mainz,2025-0224-04
2025-0228-07,06.04.2025,1. Spieltag Verbandsliga MVBN,Bad Nenndorf,2025-0228-07
2025-0233-06,06.04.2025,1. Spieltag der 2. Bundesliga Süd Staffel 2,Neutraubling,2025-0233-06
2025-0238-05,30.03.2025,﻿59. Siebengebirgsturnier ﻿,Bad Godesberg,2025-0238-05
2025-0238-06,30.03.2025,﻿59. Siebengebirgsturnier ﻿,Bad Godesberg,2025-0238-06
2025-0238-07,30.03.2025,﻿59. Siebengebirgsturnier ﻿,Bad Godesberg,2025-0238-07
2025-0239-04,﻿23.03.2025 ﻿,﻿14. Bulmker park Cup ﻿,Gelsenkirchen,2025-0239-04
2025-0239-05,﻿23.03.2025 ﻿,﻿14. Bulmker park Cup ﻿,Gelsenkirchen,2025-0239-05
2025-0239-06,﻿23.03.2025 ﻿,﻿14. Bulmker park Cup ﻿,Gelsenkirchen,2025-0239-06
2025-0239-07,﻿23.03.2025 ﻿,﻿14. Bulmker park Cup ﻿,Gelsenkirchen,2025-0239-07
2025-0239-08,﻿23.03.2025 ﻿,﻿14. Bulmker park Cup ﻿,Gelsenkirchen,2025-0239-08
2025-0239-09,﻿23.03.2025 ﻿,﻿14. Bulmker park Cup ﻿,Gelsenkirchen,2025-0239-09
2025-0239-10,﻿23.03.2025 ﻿,﻿14. Bulmker park Cup ﻿,Gelsenkirchen,2025-0239-10
2025-0239-11,﻿23.03.2025 ﻿,﻿14. Bulmker park Cup ﻿,Gelsenkirchen,2025-0239-11
2025-0240-03,﻿16.03.2025 ﻿,﻿15. Ohlsbacher Turnier zum Frühlingserwachen ﻿,Ohlsbach,2025-0240-03
2025-0240-04,﻿16.03.2025 ﻿,﻿15. Ohlsbacher Turnier zum Frühlingserwachen ﻿,Ohlsbach,2025-0240-04
2025-0241-04,﻿08.-09.03.2025 ﻿,﻿8. Hallenfinale des SSC Halver 2025 ﻿,Halver,2025-0241-04
2025-0241-05,﻿08.-09.03.2025 ﻿,﻿8. Hallenfinale des SSC Halver 2025 ﻿,Halver,2025-0241-05
2025-0241-06,﻿08.-09.03.2025 ﻿,﻿8. Hallenfinale des SSC Halver 2025 ﻿,Halver,2025-0241-06
2025-0241-07,﻿08.-09.03.2025 ﻿,﻿8. Hallenfinale des SSC Halver 2025 ﻿,Halver,2025-0241-07
2025-0241-08,﻿08.-09.03.2025 ﻿,﻿8. Hallenfinale des SSC Halver 2025 ﻿,Halver,2025-0241-08
2025-0241-09,﻿08.-09.03.2025 ﻿,﻿8. Hallenfinale des SSC Halver 2025 ﻿,Halver,2025-0241-09
2025-0241-10,﻿08.-09.03.2025 ﻿,﻿8. Hallenfinale des SSC Halver 2025 ﻿,Halver,2025-0241-10
2025-0241-11,﻿08.-09.03.2025 ﻿,﻿8. Hallenfinale des SSC Halver 2025 ﻿,Halver,2025-0241-11
2025-0242-03,﻿08.-09.03.2025 ﻿,﻿24 Stunden Marathon Děčín ﻿,﻿Děčín ﻿,2025-0242-03
