round_id,result_id,player_id,tournament_id,round_no,score,identity_status,source
idx:5480|2016-0011-07-1,idx:5480|2016-0011-07,,2016-0011-07,1,31,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5480|2016-0011-07-2,idx:5480|2016-0011-07,,2016-0011-07,2,33,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5480|2016-0011-07-3,idx:5480|2016-0011-07,,2016-0011-07,3,30,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5480|2016-0011-07-4,idx:5480|2016-0011-07,,2016-0011-07,4,29,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5480|2016-0011-07-5,idx:5480|2016-0011-07,,2016-0011-07,5,36,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5480|2016-0011-07-6,idx:5480|2016-0011-07,,2016-0011-07,6,36,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5480|2016-0011-07-7,idx:5480|2016-0011-07,,2016-0011-07,7,33,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5480|2016-0011-07-8,idx:5480|2016-0011-07,,2016-0011-07,8,31,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5480|2016-0011-07-9,idx:5480|2016-0011-07,,2016-0011-07,9,32,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5482|2022-0017-07-1,idx:5482|2022-0017-07,,2022-0017-07,1,40,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5482|2022-0017-07-2,idx:5482|2022-0017-07,,2022-0017-07,2,39,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5482|2022-0017-07-3,idx:5482|2022-0017-07,,2022-0017-07,3,36,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5484|2015-0008-10-1,idx:5484|2015-0008-10,,2015-0008-10,1,42,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5484|2015-0008-10-2,idx:5484|2015-0008-10,,2015-0008-10,2,26,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5484|2015-0008-10-3,idx:5484|2015-0008-10,,2015-0008-10,3,37,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5484|2015-0008-10-4,idx:5484|2015-0008-10,,2015-0008-10,4,26,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5485|2022-0017-06-1,idx:5485|2022-0017-06,,2022-0017-06,1,49,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5485|2022-0017-06-2,idx:5485|2022-0017-06,,2022-0017-06,2,51,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5485|2022-0017-06-3,idx:5485|2022-0017-06,,2022-0017-06,3,39,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5486|2022-0071-05-1,idx:5486|2022-0071-05,,2022-0071-05,1,31,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5486|2022-0071-05-2,idx:5486|2022-0071-05,,2022-0071-05,2,32,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5486|2022-0071-05-3,idx:5486|2022-0071-05,,2022-0071-05,3,35,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5486|2022-0071-05-4,idx:5486|2022-0071-05,,2022-0071-05,4,29,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5489|2022-0017-07-1,idx:5489|2022-0017-07,,2022-0017-07,1,53,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5489|2022-0017-07-2,idx:5489|2022-0017-07,,2022-0017-07,2,65,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5489|2022-0017-07-3,idx:5489|2022-0017-07,,2022-0017-07,3,49,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5490|2016-0003-08-1,idx:5490|2016-0003-08,,2016-0003-08,1,32,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5490|2016-0003-08-2,idx:5490|2016-0003-08,,2016-0003-08,2,29,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5490|2016-0003-08-3,idx:5490|2016-0003-08,,2016-0003-08,3,35,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5491|2022-0012-16-1,idx:5491|2022-0012-16,,2022-0012-16,1,35,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5491|2022-0012-16-2,idx:5491|2022-0012-16,,2022-0012-16,2,38,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5491|2022-0012-16-3,idx:5491|2022-0012-16,,2022-0012-16,3,30,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5493|2015-0008-10-1,idx:5493|2015-0008-10,,2015-0008-10,1,39,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5493|2015-0008-10-2,idx:5493|2015-0008-10,,2015-0008-10,2,24,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5493|2015-0008-10-3,idx:5493|2015-0008-10,,2015-0008-10,3,43,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5493|2015-0008-10-4,idx:5493|2015-0008-10,,2015-0008-10,4,25,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5493|2016-0025-12-1,idx:5493|2016-0025-12,,2016-0025-12,1,29,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5493|2016-0025-12-2,idx:5493|2016-0025-12,,2016-0025-12,2,29,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5493|2016-0025-12-3,idx:5493|2016-0025-12,,2016-0025-12,3,24,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5493|2016-0025-12-4,idx:5493|2016-0025-12,,2016-0025-12,4,27,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5493|2016-0025-12-5,idx:5493|2016-0025-12,,2016-0025-12,5,26,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5493|2016-0025-12-6,idx:5493|2016-0025-12,,2016-0025-12,6,31,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5493|2017-0026-09-1,idx:5493|2017-0026-09,,2017-0026-09,1,25,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5493|2017-0026-09-2,idx:5493|2017-0026-09,,2017-0026-09,2,30,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5493|2017-0026-09-3,idx:5493|2017-0026-09,,2017-0026-09,3,26,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5493|2017-0026-09-4,idx:5493|2017-0026-09,,2017-0026-09,4,33,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5505|2019-0062-09-1,idx:5505|2019-0062-09,,2019-0062-09,1,24,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5505|2019-0062-09-2,idx:5505|2019-0062-09,,2019-0062-09,2,34,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5505|2019-0062-09-3,idx:5505|2019-0062-09,,2019-0062-09,3,23,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5505|2019-0062-09-4,idx:5505|2019-0062-09,,2019-0062-09,4,37,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5506|2015-0001-07-1,idx:5506|2015-0001-07,,2015-0001-07,1,46,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5506|2015-0001-07-2,idx:5506|2015-0001-07,,2015-0001-07,2,42,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5506|2015-0001-07-3,idx:5506|2015-0001-07,,2015-0001-07,3,42,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5506|2015-0001-07-4,idx:5506|2015-0001-07,,2015-0001-07,4,44,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5506|2015-0001-07-5,idx:5506|2015-0001-07,,2015-0001-07,5,44,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5506|2015-0001-07-6,idx:5506|2015-0001-07,,2015-0001-07,6,40,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5506|2016-0001-02-1,idx:5506|2016-0001-02,,2016-0001-02,1,34,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5506|2016-0001-02-2,idx:5506|2016-0001-02,,2016-0001-02,2,33,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5506|2016-0001-02-3,idx:5506|2016-0001-02,,2016-0001-02,3,38,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5506|2016-0001-02-4,idx:5506|2016-0001-02,,2016-0001-02,4,40,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5506|2016-0001-02-5,idx:5506|2016-0001-02,,2016-0001-02,5,39,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5506|2016-0001-02-6,idx:5506|2016-0001-02,,2016-0001-02,6,41,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5507|2017-0032-10-1,idx:5507|2017-0032-10,,2017-0032-10,1,49,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5507|2017-0032-10-2,idx:5507|2017-0032-10,,2017-0032-10,2,44,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5507|2017-0032-10-3,idx:5507|2017-0032-10,,2017-0032-10,3,57,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5507|2017-0032-10-4,idx:5507|2017-0032-10,,2017-0032-10,4,58,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5516|2015-0008-03-1,idx:5516|2015-0008-03,,2015-0008-03,1,30,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5516|2015-0008-03-2,idx:5516|2015-0008-03,,2015-0008-03,2,29,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5516|2015-0008-03-3,idx:5516|2015-0008-03,,2015-0008-03,3,29,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5516|2015-0008-03-4,idx:5516|2015-0008-03,,2015-0008-03,4,31,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5516|2016-0018-03-1,idx:5516|2016-0018-03,,2016-0018-03,1,32,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5516|2016-0018-03-2,idx:5516|2016-0018-03,,2016-0018-03,2,30,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5516|2016-0018-03-3,idx:5516|2016-0018-03,,2016-0018-03,3,28,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5516|2016-0018-03-4,idx:5516|2016-0018-03,,2016-0018-03,4,27,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5516|2017-0018-04-1,idx:5516|2017-0018-04,,2017-0018-04,1,26,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5516|2017-0018-04-2,idx:5516|2017-0018-04,,2017-0018-04,2,30,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5516|2017-0018-04-3,idx:5516|2017-0018-04,,2017-0018-04,3,29,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5516|2017-0018-04-4,idx:5516|2017-0018-04,,2017-0018-04,4,26,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5516|2023-0034-12-1,idx:5516|2023-0034-12,,2023-0034-12,1,30,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5516|2023-0034-12-2,idx:5516|2023-0034-12,,2023-0034-12,2,29,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5516|2023-0034-12-3,idx:5516|2023-0034-12,,2023-0034-12,3,27,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5516|2024-0097-11-1,idx:5516|2024-0097-11,,2024-0097-11,1,31,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5516|2024-0097-11-2,idx:5516|2024-0097-11,,2024-0097-11,2,35,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5516|2024-0097-11-3,idx:5516|2024-0097-11,,2024-0097-11,3,34,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5516|2025-0126-04-1,idx:5516|2025-0126-04,,2025-0126-04,1,31,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5516|2025-0126-04-2,idx:5516|2025-0126-04,,2025-0126-04,2,25,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5516|2025-0126-04-3,idx:5516|2025-0126-04,,2025-0126-04,3,34,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5516|2025-0073-06-1,idx:5516|2025-0073-06,,2025-0073-06,1,29,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5516|2025-0073-06-2,idx:5516|2025-0073-06,,2025-0073-06,2,30,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5516|2025-0073-06-3,idx:5516|2025-0073-06,,2025-0073-06,3,33,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5516|2025-0073-06-4,idx:5516|2025-0073-06,,2025-0073-06,4,31,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5518|2022-0038-04-1,idx:5518|2022-0038-04,,2022-0038-04,1,36,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5518|2022-0038-04-2,idx:5518|2022-0038-04,,2022-0038-04,2,34,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5518|2022-0038-04-3,idx:5518|2022-0038-04,,2022-0038-04,3,37,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5518|2023-0044-08-1,idx:5518|2023-0044-08,,2023-0044-08,1,31,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5518|2023-0044-08-2,idx:5518|2023-0044-08,,2023-0044-08,2,27,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5518|2023-0044-08-3,idx:5518|2023-0044-08,,2023-0044-08,3,28,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5520|2022-0013-05-1,idx:5520|2022-0013-05,,2022-0013-05,1,39,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5520|2022-0013-05-2,idx:5520|2022-0013-05,,2022-0013-05,2,43,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5520|2022-0013-05-3,idx:5520|2022-0013-05,,2022-0013-05,3,38,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5521|2015-0008-06-1,idx:5521|2015-0008-06,,2015-0008-06,1,35,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5521|2015-0008-06-2,idx:5521|2015-0008-06,,2015-0008-06,2,32,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5521|2015-0008-06-3,idx:5521|2015-0008-06,,2015-0008-06,3,37,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5521|2015-0008-06-4,idx:5521|2015-0008-06,,2015-0008-06,4,41,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5521|2015-0028-03-1,idx:5521|2015-0028-03,,2015-0028-03,1,45,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5521|2015-0028-03-2,idx:5521|2015-0028-03,,2015-0028-03,2,47,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5521|2015-0028-03-3,idx:5521|2015-0028-03,,2015-0028-03,3,33,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5521|2016-0062-02-1,idx:5521|2016-0062-02,,2016-0062-02,1,34,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5521|2016-0062-02-2,idx:5521|2016-0062-02,,2016-0062-02,2,34,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5521|2016-0062-02-3,idx:5521|2016-0062-02,,2016-0062-02,3,34,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5521|2016-0011-05-1,idx:5521|2016-0011-05,,2016-0011-05,1,38,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5521|2016-0011-05-2,idx:5521|2016-0011-05,,2016-0011-05,2,31,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5521|2016-0011-05-3,idx:5521|2016-0011-05,,2016-0011-05,3,36,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5521|2016-0011-05-4,idx:5521|2016-0011-05,,2016-0011-05,4,39,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5521|2016-0011-05-5,idx:5521|2016-0011-05,,2016-0011-05,5,27,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5521|2016-0011-05-6,idx:5521|2016-0011-05,,2016-0011-05,6,31,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5523|2016-0011-03-1,idx:5523|2016-0011-03,,2016-0011-03,1,27,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5523|2016-0011-03-2,idx:5523|2016-0011-03,,2016-0011-03,2,32,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5523|2016-0011-03-3,idx:5523|2016-0011-03,,2016-0011-03,3,27,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5523|2016-0011-03-4,idx:5523|2016-0011-03,,2016-0011-03,4,27,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5523|2016-0011-03-5,idx:5523|2016-0011-03,,2016-0011-03,5,30,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5523|2016-0011-03-6,idx:5523|2016-0011-03,,2016-0011-03,6,29,unresolved_identity,DMV Ergebnisarchiv 2015-2025
idx:5523|2016-0011-03-7,idx:5523|2016-0011-03,,2016-0011-03,7,28,unresolved_identity,DMV Ergebnisarchiv 2015-2025
